Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count
0,2,2012,4.9,3,0,270529,3,2
3,15,2006,3.2,3,2,273224,2,1
3,15,2020,1.5,0,1,14258,4,3
0,3,2019,3.3,1,0,296036,3,2
9,27,2007,2.7,0,0,229899,5,1
0,2,2014,1.2,1,2,109357,4,1
0,3,2023,1.8,2,0,119538,2,1
9,17,2013,2.7,3,0,272614,4,5
0,22,2009,4.7,0,1,239901,2,2
1,29,2023,3.2,3,2,226042,4,5
3,14,2012,4.4,0,1,72901,5,1
5,25,2015,1.9,0,1,266854,2,2
4,6,2009,2.8,2,0,13827,4,3
6,24,2002,2.5,3,0,103334,5,2
4,4,2022,4.6,1,1,221709,4,3
9,21,2012,3.5,2,2,175562,4,5
2,19,2001,5.0,3,0,287516,5,5
8,23,2003,2.6,2,2,179172,3,4
7,16,2009,4.3,0,0,68858,3,1
6,20,2016,4.4,3,0,276620,4,1
7,5,2022,4.3,0,0,148159,2,5
3,13,2013,3.8,2,0,31485,5,5
0,3,2013,3.9,1,1,21399,5,3
0,2,2010,3.6,1,0,193006,3,2
3,15,2016,1.6,0,1,11161,5,3
9,27,2009,4.8,3,2,81481,5,1
7,10,2008,4.9,3,1,193234,3,1
2,12,2022,2.7,3,0,252928,2,5
5,11,2023,3.2,3,0,199087,2,1
2,18,2012,4.4,1,0,51605,4,3
7,16,2005,3.9,1,0,106697,4,2
0,22,2001,3.9,1,0,285572,3,3
5,28,2014,2.1,0,1,200967,3,4
9,21,2005,3.2,0,2,235077,2,3
6,20,2021,1.6,0,2,109050,2,5
1,1,2018,3.5,1,0,220377,5,3
4,8,2008,1.8,3,2,160396,5,3
6,26,2004,2.8,3,0,25432,4,5
0,3,2023,2.2,2,0,128040,2,2
0,2,2015,4.3,2,2,115707,4,2
5,11,2016,1.9,1,2,157365,2,2
4,6,2013,1.7,3,2,226767,4,1
1,0,2011,2.6,3,1,107928,4,2
8,23,2010,1.9,0,2,122550,3,4
3,15,2019,4.9,0,1,106164,2,1
4,6,2003,2.3,3,2,293688,5,5
1,1,2012,3.4,0,1,275152,2,2
1,29,2002,2.8,1,0,296125,3,2
6,24,2013,3.2,2,0,129599,2,4
7,5,2002,1.2,0,2,66838,2,4
8,23,2014,2.4,0,1,101498,3,4
6,24,2013,3.1,2,1,47968,5,2
7,10,2009,1.7,2,2,219450,3,5
6,24,2005,3.5,0,1,187571,3,3
1,1,2007,4.0,1,2,54474,2,1
1,29,2016,1.9,2,0,81638,4,2
8,9,2020,1.4,1,0,139088,2,5
2,12,2023,1.5,2,2,106184,4,3
2,12,2015,2.8,0,0,156778,4,3
6,26,2008,3.6,3,1,228614,4,2
5,11,2014,2.1,0,0,68443,4,4
3,14,2006,4.6,3,2,133079,4,1
6,26,2019,1.5,0,1,234529,2,2
6,26,2011,1.7,2,1,264104,4,2
2,18,2022,1.6,3,1,173372,3,3
0,2,2005,2.9,3,0,276720,3,3
5,11,2018,3.3,1,2,289705,5,4
6,26,2017,2.7,2,0,170136,3,4
4,6,2015,2.9,3,0,161128,5,4
9,17,2021,2.2,2,0,155769,4,3
9,27,2017,1.2,3,1,255250,4,2
3,14,2006,1.1,3,0,211012,3,5
3,15,2002,4.6,0,1,116970,5,5
9,21,2007,4.4,1,1,234437,2,1
2,18,2000,3.8,3,2,201447,3,1
3,15,2010,1.8,3,2,271568,2,1
8,23,2000,3.1,3,2,274306,2,1
3,13,2023,3.4,3,0,42411,5,4
2,18,2004,1.3,0,1,40779,5,5
6,24,2013,4.4,1,0,190339,5,2
8,7,2009,1.9,2,1,244021,5,1
0,2,2012,1.6,2,1,72078,2,2
3,14,2006,2.9,3,0,86497,2,5
6,20,2005,4.2,2,1,230974,3,1
6,20,2019,1.6,2,0,61497,2,3
2,12,2008,3.4,1,0,10514,4,4
0,22,2003,1.5,3,2,181314,4,1
8,7,2023,1.0,2,0,122717,4,3
3,15,2020,4.9,3,1,149792,3,1
0,2,2002,3.5,2,1,249608,5,4
0,2,2015,4.1,3,2,101708,5,5
1,0,2012,2.3,0,1,274300,2,1
9,17,2016,2.8,2,0,218978,2,1
8,9,2014,1.3,3,1,91179,3,4
2,19,2009,3.8,1,0,265820,5,4
1,29,2017,3.9,2,2,2020,3,2
2,12,2004,2.1,1,0,111188,2,1
8,23,2013,1.7,1,2,59577,3,1
3,14,2018,4.1,0,0,250214,4,2
4,4,2016,4.6,2,0,47219,2,4
2,18,2002,4.4,0,0,243432,2,2
7,10,2011,1.5,2,2,171581,4,2
0,2,2020,1.2,1,0,286319,2,2
8,9,2002,2.0,0,0,139358,2,3
3,15,2003,3.7,0,1,107718,5,1
2,12,2019,1.9,1,2,183579,2,5
2,18,2019,3.6,3,1,220278,5,1
8,7,2005,1.7,2,1,200007,4,5
6,26,2018,1.8,2,0,9277,5,2
2,12,2023,4.2,0,0,91363,4,4
7,10,2015,1.5,2,0,31787,5,4
6,24,2007,3.9,3,2,180708,3,1
6,20,2003,4.6,3,0,47168,4,2
0,2,2001,2.9,3,1,128507,2,2
3,15,2006,4.6,3,0,98002,5,4
3,13,2002,4.6,0,0,222292,4,3
8,23,2002,4.4,3,1,8916,5,2
3,15,2012,4.5,0,2,12118,3,5
2,12,2006,2.8,1,0,224114,4,5
4,4,2008,1.1,1,2,292057,5,3
4,8,2016,1.0,0,1,160384,2,4
4,6,2009,3.1,3,2,68912,4,2
5,25,2014,4.9,0,2,297306,2,2
7,16,2009,3.1,3,1,31670,3,2
0,2,2022,1.9,0,1,166461,4,4
4,4,2000,4.2,1,1,285922,4,5
1,0,2011,2.8,0,1,158111,4,5
9,27,2008,3.9,0,1,98703,5,1
3,13,2004,1.2,3,1,146035,4,3
0,2,2006,2.6,0,0,282423,5,5
4,4,2023,3.8,2,2,213139,5,1
3,13,2008,3.3,2,0,284711,3,5
6,20,2014,3.2,3,2,205908,3,2
0,2,2008,3.3,1,0,10998,5,3
9,21,2022,3.4,3,2,50894,5,5
0,3,2012,2.3,3,1,252030,3,4
4,6,2012,4.8,1,1,137306,3,1
7,5,2020,2.5,0,1,177299,3,1
4,8,2021,1.5,1,1,103231,3,5
6,20,2023,4.7,0,0,161209,3,4
6,20,2019,2.6,1,0,233807,2,3
8,9,2004,2.3,1,2,289261,5,4
7,16,2010,1.9,2,1,99563,3,5
8,23,2012,3.8,3,2,261912,5,5
5,25,2023,4.5,3,1,193657,3,3
5,11,2015,2.3,3,1,135854,3,4
8,23,2006,4.6,3,2,229372,5,4
1,29,2006,3.2,1,1,132257,3,1
6,20,2003,4.4,2,0,132647,5,3
9,27,2014,1.4,2,2,123101,2,5
1,0,2014,2.1,3,1,191744,5,1
2,18,2004,2.0,1,2,235173,5,4
6,24,2006,1.7,3,0,112756,2,1
1,29,2018,3.6,0,1,27859,3,5
4,6,2013,3.7,1,1,162563,3,3
8,23,2020,2.1,0,0,31534,4,3
8,7,2007,2.7,3,0,157889,4,4
0,2,2020,3.0,0,1,199431,3,4
4,6,2004,4.2,2,0,28219,2,1
9,17,2015,3.9,0,0,191745,3,3
0,22,2023,3.4,1,1,71686,4,3
0,3,2003,4.8,1,0,4324,5,2
7,16,2001,3.0,0,1,234085,3,5
6,20,2018,3.4,0,2,158515,3,2
9,17,2021,2.6,3,0,177568,2,4
8,7,2000,3.3,0,2,31031,3,3
0,22,2004,3.7,2,1,164312,4,1
5,25,2002,1.0,3,2,12895,3,5
4,4,2010,1.4,0,2,288198,2,2
1,29,2020,3.1,0,1,54614,2,4
8,23,2020,3.5,1,2,4758,4,1
4,6,2002,3.4,2,1,24318,4,3
5,25,2004,1.7,3,1,45002,2,4
9,17,2022,1.7,2,1,185988,3,4
8,9,2019,3.2,0,0,107244,5,5
0,22,2023,4.1,3,2,273313,4,3
2,18,2020,1.2,1,0,153614,5,3
4,6,2002,2.3,3,0,226043,4,2
6,26,2008,4.9,1,1,51756,5,2
5,25,2005,2.0,3,2,139139,4,5
4,8,2001,2.8,0,2,216768,2,1
6,24,2012,4.0,3,1,98066,2,3
1,29,2002,2.9,3,1,296864,4,2
5,28,2006,4.3,3,0,253889,4,3
3,13,2019,2.9,2,1,232555,3,1
7,5,2001,1.3,2,2,219995,4,3
8,9,2014,4.2,1,1,268193,4,4
0,3,2023,2.7,0,1,132276,2,1
0,2,2004,2.1,3,2,211397,5,2
2,19,2013,1.4,0,0,131485,3,5
2,18,2009,3.1,3,1,192172,5,5
2,12,2011,2.6,2,1,137574,5,4
5,28,2001,2.2,3,1,3482,4,1
7,16,2020,4.1,3,1,112165,2,5
0,22,2004,1.9,2,1,152740,5,5
4,6,2015,4.4,1,2,275074,5,1
2,19,2002,2.7,0,2,1017,5,4
9,21,2023,1.7,2,1,48544,3,1
1,29,2007,1.5,3,2,181250,4,2
1,1,2016,2.9,2,1,216537,3,2
4,8,2022,1.0,0,0,19325,2,5
1,1,2006,4.8,3,1,251301,5,3
9,27,2023,1.1,2,1,240749,2,5
4,4,2011,2.1,0,1,96697,5,2
7,16,2021,4.6,1,1,20503,2,2
4,8,2013,1.7,2,0,256726,4,5
3,14,2000,4.2,2,1,163947,5,4
1,0,2017,3.0,0,1,82765,5,2
8,7,2006,3.2,2,0,260053,2,2
1,0,2018,3.1,2,0,277051,2,5
2,19,2001,4.0,3,1,156848,5,5
8,9,2015,2.8,1,2,39322,3,3
1,1,2022,3.2,1,2,95298,4,4
0,2,2001,4.4,0,2,270519,3,5
7,16,2017,3.3,3,1,4189,4,2
6,26,2019,4.4,3,1,195296,5,4
0,22,2009,4.8,3,1,169904,2,2
4,8,2011,1.8,2,2,273414,3,4
2,12,2018,4.7,0,0,6212,4,3
1,0,2011,2.9,1,2,281020,3,5
5,25,2004,4.0,3,1,17140,5,2
9,21,2010,4.1,1,0,71288,5,2
0,3,2009,1.3,2,2,252079,3,3
4,8,2012,1.1,3,2,129020,5,2
3,13,2015,3.8,2,0,35335,2,2
7,16,2008,1.2,3,1,223313,5,1
7,5,2012,4.4,1,1,149348,4,1
1,0,2015,3.3,2,2,125268,2,1
3,15,2015,4.3,0,0,181091,3,3
3,14,2021,4.8,3,2,223384,4,4
5,25,2001,3.6,2,1,233837,2,5
0,2,2023,4.1,2,1,73687,4,2
9,17,2007,5.0,2,1,27445,2,5
5,25,2017,3.0,0,1,169333,2,3
3,14,2000,1.0,0,2,103206,5,2
0,22,2017,3.4,3,2,184285,4,3
5,25,2004,4.0,2,1,12765,4,4
2,19,2019,2.7,0,1,281976,3,1
5,28,2008,3.6,3,2,89402,5,5
2,12,2019,4.8,2,1,15204,5,5
9,17,2007,1.6,1,1,12420,3,1
5,25,2018,3.1,1,2,119323,3,3
8,9,2016,2.4,3,1,239080,2,3
2,19,2011,1.7,0,2,215389,5,1
1,0,2009,3.5,2,2,150273,3,5
0,22,2007,2.2,1,1,197643,5,2
5,28,2004,4.0,2,0,173201,4,2
5,28,2017,2.3,0,0,31693,3,4
3,15,2019,4.6,0,0,141392,3,5
0,3,2013,4.2,0,1,186877,3,2
4,8,2021,1.7,0,2,299534,3,1
0,3,2021,2.3,0,1,238144,2,1
0,2,2005,3.1,0,1,134428,4,1
3,13,2018,2.0,1,1,208069,5,4
7,16,2015,2.6,1,1,129304,5,1
9,17,2013,3.6,0,2,171445,5,3
5,25,2021,2.3,1,1,208278,4,4
5,11,2021,3.5,0,1,263574,3,2
0,22,2006,2.6,2,2,111820,4,4
9,21,2006,2.9,0,0,195789,3,4
5,11,2015,2.7,3,0,268765,4,3
3,14,2013,2.3,2,0,30705,5,1
5,28,2016,2.4,2,1,177222,3,4
5,25,2020,1.4,3,0,66280,5,5
3,14,2007,3.4,1,0,200176,4,2
1,29,2004,4.9,2,0,209799,3,2
0,3,2015,4.6,3,1,215310,2,4
0,2,2022,4.6,0,2,39523,5,1
4,8,2010,1.7,0,0,264213,4,4
9,21,2022,4.2,3,2,49755,4,1
7,16,2001,3.6,2,2,35821,4,3
8,23,2014,4.0,0,2,164064,5,3
9,17,2013,1.1,2,2,185290,2,5
2,12,2022,1.6,1,0,127049,4,1
7,10,2004,3.0,2,1,232438,3,3
0,2,2015,4.6,2,1,17124,5,1
3,15,2005,4.3,0,0,179568,3,1
9,21,2006,3.8,2,2,280369,4,1
9,27,2016,4.4,0,0,149333,3,3
4,8,2019,4.9,1,0,73887,2,4
3,14,2020,3.3,2,2,203134,4,5
4,8,2001,1.5,2,2,212006,4,2
5,28,2010,1.5,1,1,64600,4,1
2,18,2022,4.4,1,1,12784,4,2
8,7,2014,4.7,3,1,148085,2,4
4,8,2008,3.9,2,0,294391,5,4
7,10,2005,2.5,3,1,62613,2,1
8,9,2011,4.3,2,1,246547,4,5
5,11,2011,4.1,2,1,32785,5,5
4,8,2018,1.8,0,1,111359,4,2
1,1,2004,1.3,0,1,19392,2,2
3,14,2021,2.9,1,0,193705,5,3
4,8,2019,4.7,2,2,254760,2,5
2,12,2005,3.2,1,0,165446,3,4
0,22,2000,1.3,1,2,207478,4,4
4,4,2019,1.4,2,1,37958,4,4
4,8,2003,2.1,2,2,18980,2,4
2,18,2008,4.0,3,1,288161,4,1
5,11,2017,1.6,0,0,38658,3,3
0,22,2000,4.7,2,0,233813,4,1
4,8,2004,3.6,2,0,258034,4,5
9,21,2007,4.7,3,1,181983,4,3
8,9,2005,3.7,2,1,53501,2,5
0,3,2017,4.9,2,1,174684,4,4
2,18,2011,2.8,2,0,30456,2,2
1,29,2018,3.4,2,0,169196,2,3
1,29,2010,3.3,1,1,189540,4,4
2,19,2007,1.3,1,2,100696,5,1
0,3,2020,4.3,0,2,186962,3,5
7,5,2023,2.2,2,1,2492,4,4
7,10,2005,2.1,0,0,15630,2,5
7,10,2014,4.5,2,1,162543,4,3
5,28,2022,4.5,1,2,156806,2,3
4,6,2011,1.9,0,1,61122,3,1
8,9,2016,3.3,0,0,283554,2,2
9,21,2005,1.5,3,1,217997,5,4
5,28,2012,3.0,0,1,194978,5,1
8,7,2010,1.5,1,0,240407,5,5
5,28,2022,2.1,1,1,281662,4,2
3,15,2018,1.8,3,2,210299,5,5
9,27,2008,2.2,2,2,42565,3,2
8,23,2021,4.5,2,1,17312,3,3
2,12,2013,4.6,1,0,181417,3,2
3,15,2021,3.9,1,0,156720,5,2
5,28,2021,2.8,3,0,73370,5,5
3,15,2001,3.2,2,0,195323,3,2
3,14,2013,3.6,2,2,85702,4,1
4,4,2007,4.1,2,1,98065,2,3
8,23,2014,4.0,1,2,216123,2,4
3,15,2019,2.0,2,1,68443,3,1
3,13,2019,1.6,2,2,84291,4,4
4,8,2019,4.0,2,1,121403,5,2
7,16,2005,3.5,1,1,12674,2,2
8,9,2000,2.2,0,1,153490,3,5
3,13,2021,3.9,3,0,128902,2,4
4,8,2007,3.1,0,2,112151,5,5
0,2,2023,3.1,0,0,259026,3,1
0,2,2008,1.6,3,0,239268,5,5
5,28,2011,1.1,3,0,20243,2,2
0,22,2007,1.5,2,0,47271,5,5
0,22,2017,3.2,3,2,60338,2,3
4,8,2006,1.9,3,1,98427,3,1
1,29,2018,4.1,1,0,218564,5,2
1,29,2014,3.8,3,2,10246,5,4
8,7,2016,2.0,3,2,194057,5,3
2,12,2010,4.9,2,1,122265,3,5
0,22,2007,1.1,3,0,8523,3,1
2,18,2020,4.1,3,0,92946,5,5
9,17,2016,2.4,1,2,42059,5,5
0,22,2000,2.0,3,2,64819,4,2
8,23,2005,3.1,3,1,107724,2,5
0,22,2005,4.0,2,0,127914,5,2
5,11,2015,3.8,3,2,211545,2,5
8,7,2013,2.2,2,1,262285,4,4
5,28,2011,1.9,0,2,194051,5,2
7,5,2002,3.6,0,1,266145,2,4
2,19,2017,2.4,0,2,78114,3,4
5,11,2004,1.4,0,2,36153,5,4
6,20,2021,4.0,1,2,39843,4,5
6,26,2017,2.1,1,2,186020,2,3
3,14,2011,2.2,0,1,212191,4,3
4,4,2005,1.1,3,0,97994,4,4
0,2,2009,2.5,1,0,257625,5,2
3,15,2001,3.0,2,1,225876,5,2
2,12,2002,5.0,3,2,1583,2,4
4,8,2014,3.9,2,1,76475,5,1
4,6,2013,3.2,1,2,76660,2,5
4,4,2020,1.2,0,1,64912,5,3
9,21,2006,2.6,1,2,205832,5,3
8,7,2005,2.7,3,1,124590,2,2
8,9,2014,1.2,1,0,215776,4,4
0,2,2008,2.6,0,2,111858,5,1
6,24,2011,1.1,3,0,195258,4,2
1,1,2016,1.4,0,0,126236,4,1
3,13,2004,1.9,2,2,283485,4,2
5,25,2010,2.3,3,2,121043,3,5
9,17,2006,2.3,3,1,55654,2,5
1,29,2009,3.1,3,1,65564,2,4
0,2,2019,3.8,1,0,37886,5,3
5,28,2011,3.3,2,1,135585,3,3
0,22,2019,4.6,1,2,252801,5,3
6,20,2010,2.5,1,1,59054,5,2
2,18,2009,3.2,2,2,36236,2,5
5,25,2018,2.1,2,0,42010,5,3
7,10,2007,4.5,1,1,198340,3,5
9,21,2022,3.5,0,0,185444,2,5
5,25,2022,1.2,2,0,188526,4,4
9,27,2000,3.7,0,0,6755,3,2
0,22,2018,1.2,0,0,115943,5,4
5,28,2015,4.0,2,0,90155,5,3
7,10,2008,3.8,1,1,122293,3,2
7,5,2017,1.5,3,0,99485,5,2
7,16,2011,1.2,0,1,88600,2,3
2,19,2013,3.2,1,1,165340,3,3
0,22,2011,4.5,3,0,277409,3,5
2,12,2003,2.6,2,0,199991,4,5
3,15,2014,3.6,3,1,141452,5,1
7,5,2010,4.3,0,2,268505,3,2
6,24,2007,4.7,1,0,164933,3,4
7,5,2019,1.3,3,0,52579,2,2
1,1,2002,1.7,3,2,217378,2,3
2,18,2009,2.0,3,1,184695,5,1
3,14,2019,1.2,2,1,240570,2,2
1,0,2009,2.6,0,2,22008,5,1
3,13,2013,2.1,1,1,31523,4,3
5,28,2019,3.5,2,0,128476,3,4
6,20,2010,4.2,1,1,172471,4,1
6,20,2019,4.3,1,1,259080,4,2
6,24,2002,3.3,0,0,252871,3,2
2,19,2001,4.3,3,1,292496,5,5
0,22,2019,1.5,3,1,285575,4,2
2,19,2011,4.4,0,1,299696,3,5
2,18,2003,4.2,3,0,178369,3,5
3,13,2017,1.6,1,0,14124,3,3
7,10,2015,1.5,0,1,245193,2,2
0,2,2012,1.4,0,1,178980,5,3
1,0,2021,4.9,0,0,106965,3,3
4,4,2004,1.2,0,0,129209,2,5
0,3,2008,2.2,1,2,157108,3,4
3,14,2008,1.2,2,2,178281,2,2
8,23,2007,2.1,2,1,271466,5,1
4,4,2019,3.2,1,1,69198,4,5
9,21,2020,3.6,3,2,61596,3,1
7,16,2017,1.9,1,2,5233,2,5
4,4,2017,3.8,1,2,47506,4,2
9,17,2022,1.1,3,2,164969,2,2
5,25,2018,3.4,3,0,130629,4,3
8,7,2007,1.5,1,2,108763,5,4
2,19,2017,1.9,2,1,282278,3,5
8,23,2001,1.1,1,0,97786,5,2
3,14,2002,3.8,1,2,159289,5,2
5,11,2011,4.9,3,0,226959,5,2
4,8,2018,2.0,0,2,12518,4,5
6,26,2009,3.2,2,1,74477,2,3
9,17,2011,4.2,1,0,290139,2,2
3,14,2021,4.7,2,2,203072,4,4
5,28,2019,1.5,3,2,40614,5,4
2,12,2021,1.3,0,2,71617,4,4
3,14,2013,2.2,2,2,83519,2,3
6,26,2003,3.4,0,1,134949,2,2
0,3,2011,4.3,2,0,67882,2,3
5,25,2008,4.3,2,2,124795,4,4
0,22,2009,2.7,2,2,61883,5,2
6,24,2013,3.2,1,2,275008,4,4
7,5,2021,4.9,3,1,273394,3,5
2,18,2009,2.2,1,2,188173,3,5
2,18,2016,2.8,3,1,264456,4,5
0,3,2016,4.0,2,0,95719,2,1
8,7,2002,4.6,3,1,211939,4,3
6,26,2015,2.0,0,1,76121,4,3
5,25,2002,3.7,3,2,202506,4,1
0,22,2001,4.2,3,1,160095,5,2
5,11,2019,3.1,2,0,47141,3,2
8,9,2014,4.8,1,0,70217,2,3
4,4,2008,2.7,1,1,76443,2,3
7,10,2002,1.2,0,0,104621,5,4
7,16,2007,4.2,0,0,93955,5,2
4,8,2018,3.1,2,0,132546,5,3
9,21,2019,1.3,0,1,260581,3,1
0,3,2015,1.1,0,2,128408,2,2
7,16,2000,3.1,2,0,22509,5,5
6,26,2011,3.3,3,1,145791,4,4
3,14,2012,2.4,0,1,127719,3,2
4,6,2009,1.0,2,0,2425,2,2
5,25,2015,3.8,3,0,246108,2,2
8,9,2021,3.9,0,0,46069,4,2
7,16,2003,3.0,2,0,217899,3,3
7,5,2012,4.0,1,1,195401,2,4
3,13,2018,2.3,1,2,251272,3,3
7,10,2014,2.1,2,1,24380,4,1
3,14,2000,3.8,1,1,236211,5,4
0,22,2007,3.8,3,2,270796,5,3
2,19,2018,4.9,3,0,63522,4,2
1,1,2003,3.7,3,2,148815,5,1
3,15,2022,4.7,3,2,99254,3,4
7,16,2015,4.9,1,0,14529,2,5
3,14,2008,3.6,2,1,178809,5,2
0,22,2022,3.0,1,0,177872,5,3
5,25,2012,1.8,2,1,74195,2,1
2,12,2005,4.8,1,2,145771,3,2
8,7,2006,1.3,3,1,151379,2,2
3,15,2015,4.3,0,1,68179,4,5
3,14,2002,3.3,0,1,216463,5,5
3,14,2012,1.4,1,1,159569,4,4
3,14,2010,1.1,2,1,98700,5,3
9,27,2016,4.6,1,1,9071,5,2
2,18,2002,2.6,1,1,67087,3,1
7,10,2008,4.6,0,2,202468,5,4
8,23,2009,4.5,2,0,12159,2,4
5,11,2009,2.0,0,1,143597,3,3
2,18,2006,4.4,2,2,179721,2,5
7,16,2023,2.7,3,1,209173,2,3
2,18,2001,2.7,2,0,292575,3,5
9,27,2023,2.0,3,0,128626,5,1
9,17,2022,4.6,3,0,28189,3,2
8,7,2017,3.7,1,1,182841,5,5
3,14,2015,4.5,3,1,232959,5,1
8,23,2023,2.5,3,2,197459,2,2
4,8,2004,1.4,1,2,209853,2,3
5,28,2002,3.5,1,1,10637,4,5
2,18,2017,4.0,0,0,30300,2,3
4,6,2015,2.6,3,1,216068,4,5
4,4,2006,4.1,3,1,53559,2,1
6,24,2013,4.1,2,2,255638,2,3
6,24,2020,1.3,2,2,232567,5,5
1,1,2018,4.9,0,1,23752,4,2
0,3,2020,4.0,1,0,85954,5,1
0,2,2007,2.9,0,0,139422,4,1
1,1,2000,1.7,2,2,48457,2,2
9,27,2000,2.8,1,1,168674,5,2
3,15,2003,1.3,2,1,286239,3,5
5,11,2014,3.1,1,0,115640,4,1
2,18,2012,1.5,3,1,21542,2,2
7,10,2015,2.2,2,0,169621,5,1
1,0,2004,3.0,1,2,140269,4,1
0,22,2003,2.4,2,0,145451,5,4
7,5,2017,1.3,1,0,83470,5,2
9,27,2016,2.0,3,1,282282,2,3
8,7,2004,1.2,3,1,117856,3,1
2,12,2017,1.7,2,2,73747,5,2
7,10,2000,4.6,3,1,71762,2,2
1,29,2003,1.3,3,2,86199,5,1
3,13,2005,1.9,0,2,103956,5,2
4,8,2021,4.5,3,2,205483,5,2
0,22,2017,1.1,1,2,21203,2,4
9,27,2005,2.2,1,2,284026,2,5
1,29,2001,4.6,2,1,126853,5,2
5,28,2012,3.1,1,0,57470,5,3
5,25,2019,1.8,1,1,4457,2,1
1,1,2011,3.9,0,2,110444,3,5
7,10,2002,2.3,3,2,46455,5,3
2,19,2017,3.8,1,1,14956,2,3
4,6,2009,1.5,1,1,116199,4,2
9,27,2018,2.1,1,0,182259,3,2
4,8,2015,3.8,1,1,9028,2,4
5,25,2022,2.5,1,0,65076,5,4
4,4,2007,4.1,1,0,210029,3,2
3,13,2020,4.2,2,1,99801,3,4
9,21,2008,3.1,3,1,261959,4,2
6,24,2009,3.3,2,2,236792,5,2
4,6,2002,3.7,2,1,145636,4,2
8,9,2001,3.9,0,0,54484,3,1
7,5,2019,1.3,1,1,61005,5,5
3,14,2012,3.0,3,0,173506,2,1
8,23,2013,1.3,1,1,293472,3,5
2,12,2021,1.3,1,1,299278,2,2
0,22,2005,1.5,1,2,236909,5,5
3,15,2012,3.1,1,2,64922,5,5
0,2,2017,2.5,1,2,210605,5,2
5,28,2006,3.6,3,2,263199,4,4
6,24,2016,4.6,0,2,113169,3,4
6,20,2023,4.2,3,2,173079,3,2
4,8,2001,1.3,3,2,160858,3,1
1,0,2006,3.6,2,1,29478,2,1
8,7,2012,2.0,2,0,37448,3,5
8,23,2001,3.3,0,2,176783,3,2
9,27,2006,1.7,1,1,217119,3,4
9,17,2022,1.1,2,0,263064,5,3
8,9,2015,2.4,0,1,194995,5,2
7,5,2018,1.1,2,0,15005,3,2
4,8,2001,1.3,3,0,156815,5,1
3,14,2008,1.5,1,1,147042,2,5
0,3,2003,1.2,0,1,11817,4,1
8,7,2008,4.6,3,0,207183,5,2
0,22,2017,2.1,3,1,79782,4,1
0,22,2009,4.8,0,2,111883,4,2
6,24,2017,4.0,1,0,163393,5,4
2,18,2012,3.4,2,0,282395,3,2
5,28,2020,4.2,2,2,136634,2,5
8,23,2006,1.4,0,2,182285,2,1
9,21,2005,2.1,2,0,165428,3,1
6,24,2019,4.2,2,1,116016,5,5
9,17,2018,4.6,1,0,237720,4,4
4,8,2018,2.9,0,0,292244,3,4
6,26,2013,3.4,2,1,225705,3,2
8,9,2016,3.7,0,2,191330,5,2
6,26,2008,1.2,0,0,198144,5,5
4,8,2022,3.1,1,2,288024,5,4
2,18,2003,2.6,2,0,14410,2,1
5,28,2001,4.3,0,1,215248,4,4
8,9,2015,3.0,1,1,102552,3,3
9,21,2015,3.8,3,2,94430,3,5
9,27,2005,1.1,2,2,80175,3,3
2,18,2018,3.9,2,0,22059,4,3
3,15,2014,3.2,3,1,34512,3,4
8,23,2018,3.0,3,0,39526,5,3
6,26,2010,2.2,1,1,29477,5,1
9,27,2018,1.2,0,1,256752,2,2
2,12,2012,2.6,2,2,64095,5,2
6,26,2000,2.9,1,0,77600,2,2
3,14,2019,4.9,1,0,250207,4,5
6,20,2012,2.7,3,2,281578,5,4
9,27,2016,3.5,3,1,48780,4,5
1,0,2016,1.5,1,1,108570,2,2
1,1,2012,2.2,3,0,98617,4,1
1,29,2007,1.4,0,1,259110,4,3
3,13,2004,2.9,1,0,33860,5,3
9,17,2001,3.8,0,1,250716,5,4
0,2,2008,2.6,0,1,272771,2,1
5,28,2023,2.7,1,0,204899,2,3
4,6,2002,1.8,1,1,159351,2,3
3,14,2019,3.9,0,1,100659,5,3
2,12,2011,4.1,0,0,94613,5,1
6,20,2006,4.7,1,2,292097,2,2
8,23,2017,4.8,0,0,31166,2,5
8,9,2000,4.7,3,1,220878,3,3
8,9,2010,4.9,2,1,198114,2,4
6,20,2022,2.2,1,2,297214,4,2
7,16,2009,4.4,2,1,38382,3,4
2,12,2009,1.2,1,2,192340,4,4
6,20,2016,3.6,1,2,104867,3,2
8,9,2011,2.0,2,2,159763,4,1
8,9,2000,1.9,3,0,192250,2,4
9,17,2003,2.6,2,2,286618,3,3
0,3,2004,3.1,3,1,184871,5,1
1,0,2014,4.4,3,1,152396,3,2
9,17,2014,3.4,0,0,89526,5,3
5,25,2009,4.2,0,2,247601,4,5
5,11,2003,3.2,2,2,53511,3,3
3,14,2006,2.9,0,2,207765,4,3
2,18,2022,4.5,3,2,165709,5,1
7,10,2021,4.5,0,0,218961,2,2
9,27,2006,1.7,3,0,251096,4,4
0,2,2017,1.2,1,2,276224,4,5
6,26,2003,2.3,0,0,138463,5,1
5,25,2022,3.2,2,0,104166,4,3
9,17,2005,2.1,2,2,251614,2,2
9,21,2001,4.2,0,2,165301,3,5
7,16,2000,2.2,3,1,1041,5,1
3,15,2003,1.1,0,1,236608,4,4
1,1,2022,1.7,1,2,109946,3,2
5,28,2003,2.0,1,1,199482,2,4
9,17,2013,3.0,2,0,277621,4,4
7,10,2013,2.5,0,1,115976,5,5
